ds,name,civ,labor,emp,unemp
2002-01-01,Iowa,2243962,1617279,1554488,62791
2002-01-01,Kansas,2022069,1405363,1335675,69688
2002-01-01,Kentucky,3118507,1944328,1828934,115394
2002-01-01,Louisiana,3303232,2017989,1893384,124605
2002-01-01,Maine,1010842,673611,645223,28388
2002-01-01,Maryland,4081417,2864897,2720786,144111
2002-01-01,Massachusetts,4992707,3411826,3246003,165823
2002-01-01,Michigan,7600764,5066583,4747137,319446
2002-01-01,Minnesota,3804678,2859285,2728922,130363
2002-01-01,Mississippi,2108546,1289645,1205447,84198
2002-01-01,Missouri,4293808,2980576,2825930,154646
2002-01-01,Montana,696879,464367,442450,21917
2002-01-01,Nebraska,1295374,946025,911808,34217
2002-01-01,Nevada,1609988,1127970,1061341,66629
2002-01-01,Ohio,8691057,5837148,5512148,325000
2002-01-01,Oklahoma,2603219,1688351,1610625,77726
2002-01-01,Oregon,2702531,1824184,1679563,144621
2002-01-01,Pennsylvania,9539280,6203483,5859751,343732
2002-01-01,Tennessee,4424888,2873062,2714853,158209
2002-01-01,Texas,15653763,10636473,9987112,649361
2002-01-01,Utah,1639828,1169481,1108155,61326
2002-01-01,Vermont,481315,340182,328107,12075
2002-01-01,Virginia,5421363,3708958,3545878,163080
2002-01-01,Washington,4571991,3080706,2864282,216424
2002-01-01,Wisconsin,4151392,3014685,2852321,162364
2002-01-01,Wyoming,377308,268360,257785,10575
2002-02-01,Alabama,3399402,2109535,1983890,125645
2002-02-01,Alaska,448798,324749,302240,22509
2002-02-01,Arizona,4022929,2655925,2493370,162555
2002-02-01,Arkansas,2047798,1270680,1201300,69380
2002-02-01,California,25755035,17215556,16068377,1147179
2002-02-01,Colorado,3385487,2443835,2302077,141758
2002-02-01,Connecticut,2624141,1760683,1694261,66422
2002-02-01,Delaware,609922,419539,401598,17941
2002-02-01,Florida,12896372,8011118,7598085,413033
2002-02-01,Georgia,6305144,4309744,4081734,228010
2002-02-01,Hawaii,912110,603721,576285,27436
2002-02-01,Idaho,981094,684249,644343,39906
2002-02-01,Illinois,9444668,6397958,5987195,410763
2002-02-01,Indiana,4646491,3159571,2986676,172895
2002-02-01,Iowa,2244055,1621675,1557984,63691
2002-02-01,Kansas,2022953,1408286,1337401,70885
2002-02-01,Kentucky,3119948,1943276,1828696,114580
2002-02-01,Louisiana,3303952,2014815,1890945,123870
2002-02-01,Maine,1011593,674227,645539,28688
2002-02-01,Maryland,4085716,2869442,2725106,144336
2002-02-01,Massachusetts,4994638,3420825,3251186,169639
2002-02-01,Michigan,7603498,5056176,4735820,320356
2002-02-01,Minnesota,3807582,2861594,2729260,132334
2002-02-01,Mississippi,2108953,1289529,1204671,84858
2002-02-01,Missouri,4296276,2981362,2824957,156405
2002-02-01,Montana,697360,464775,442794,21981
2002-02-01,Nebraska,1295829,947085,912326,34759
2002-02-01,Nevada,1614350,1129405,1062671,66734
2002-02-01,Ohio,8693156,5833268,5500685,332583
2002-02-01,Oklahoma,2604437,1689439,1610980,78459
2002-02-01,Oregon,2705630,1826495,1682135,144360
2002-02-01,Pennsylvania,9541334,6211418,5864420,346998
2002-02-01,Tennessee,4427865,2878124,2719470,158654
2002-02-01,Texas,15675829,10655526,9995460,660066
2002-02-01,Utah,1642558,1171223,1108460,62763
2002-02-01,Vermont,481654,340842,328669,12173
2002-02-01,Virginia,5427008,3715839,3551649,164190
2002-02-01,Washington,4577007,3083538,2864747,218791
2002-02-01,Wisconsin,4154323,3014014,2849862,164152
2002-02-01,Wyoming,377686,268531,257812,10719
2002-03-01,Alabama,3399942,2107910,1982330,125580
2002-03-01,Alaska,449530,325267,302442,22825
2002-03-01,Arizona,4031755,2663980,2499239,164741
2002-03-01,Arkansas,2048658,1273099,1203623,69476
2002-03-01,California,25780233,17227144,16069886,1157258
2002-03-01,Colorado,3389916,2445306,2303570,141736
2002-03-01,Connecticut,2625538,1765261,1696249,69012
2002-03-01,Delaware,610535,419073,400804,18269
2002-03-01,Florida,12916606,8016518,7606306,410212
2002-03-01,Georgia,6314817,4317457,4086971,230486
2002-03-01,Hawaii,912658,602580,576317,26263
2002-03-01,Idaho,982583,684479,644545,39934
2002-03-01,Illinois,9448199,6383575,5967568,416007
2002-03-01,Indiana,4648125,3159593,2987734,171859
2002-03-01,Iowa,2244254,1626062,1561775,64287
2002-03-01,Kansas,2023880,1411086,1339444,71642
2002-03-01,Kentucky,3121497,1942129,1828895,113234
2002-03-01,Louisiana,3304766,2012432,1889767,122665
2002-03-01,Maine,1012390,675390,646342,29048
2002-03-01,Maryland,4090119,2872651,2729044,143607
2002-03-01,Massachusetts,4996735,3429354,3256605,172749
2002-03-01,Michigan,7606496,5047529,4727781,319748
2002-03-01,Minnesota,3810635,2863548,2730645,132903
2002-03-01,Mississippi,2109384,1289263,1204384,84879
2002-03-01,Missouri,4298928,2981929,2824193,157736
2002-03-01,Montana,697821,465070,443095,21975
2002-03-01,Nebraska,1296333,948270,913155,35115
2002-03-01,Nevada,1618698,1130577,1064062,66515
2002-03-01,Ohio,8695571,5827892,5490075,337817
2002-03-01,Oklahoma,2605665,1689328,1610915,78413
2002-03-01,Oregon,2708829,1828427,1686101,142326
2002-03-01,Pennsylvania,9543727,6217942,5869958,347984
2002-03-01,Tennessee,4430974,2883280,2726126,157154
2002-03-01,Texas,15697510,10674926,10006541,668385
2002-03-01,Utah,1645359,1173064,1108928,64136
2002-03-01,Vermont,481999,341559,329266,12293
2002-03-01,Virginia,5432738,3722814,3558238,164576
2002-03-01,Washington,4582078,3087034,2867218,219816
2002-03-01,Wisconsin,4157408,3012899,2848653,164246
2002-03-01,Wyoming,378036,268700,257864,10836
2002-04-01,Alabama,3400511,2107382,1981979,125403
2002-04-01,Alaska,450277,325811,302703,23108
2002-04-01,Arizona,4040671,2672076,2505719,166357
2002-04-01,Arkansas,2049502,1275392,1206255,69137
2002-04-01,California,25806595,17236951,16073530,1163421
2002-04-01,Colorado,3394409,2445804,2305382,140422
2002-04-01,Connecticut,2627024,1769952,1698245,71707
2002-04-01,Delaware,611183,418664,400248,18416
2002-04-01,Florida,12937202,8024970,7617735,407235
2002-04-01,Georgia,6324507,4325366,4093644,231722
2002-04-01,Hawaii,913296,601922,576688,25234
2002-04-01,Idaho,984072,684753,645116,39637
2002-04-01,Illinois,9451880,6368422,5949351,419071
2002-04-01,Indiana,4649772,3160170,2990511,169659
2002-04-01,Iowa,2244508,1629632,1564963,64669
2002-04-01,Kansas,2024833,1413886,1341873,72013
2002-04-01,Kentucky,3123099,1941430,1829467,111963
2002-04-01,Louisiana,3305599,2011560,1890066,121494
2002-04-01,Maine,1013225,676912,647467,29445
2002-04-01,Maryland,4094526,2875219,2733014,142205
2002-04-01,Massachusetts,4998907,3436229,3260976,175253
2002-04-01,Michigan,7609548,5041205,4723168,318037
2002-04-01,Minnesota,3813741,2866169,2733848,132321
2002-04-01,Mississippi,2109787,1288839,1204581,84258
2002-04-01,Missouri,4301583,2982422,2823829,158593
2002-04-01,Montana,698307,465289,443450,21839
2002-04-01,Nebraska,1296857,949620,914323,35297
2002-04-01,Nevada,1623098,1131648,1065636,66012
2002-04-01,Ohio,8698086,5823063,5482432,340631
2002-04-01,Oklahoma,2606960,1688588,1610736,77852
2002-04-01,Oregon,2712033,1830284,1690967,139317
2002-04-01,Pennsylvania,9546247,6223297,5876225,347072
2002-04-01,Tennessee,4434095,2888581,2734191,154390
2002-04-01,Texas,15719749,10695524,10020652,674872
2002-04-01,Utah,1648148,1175078,1109675,65403
2002-04-01,Vermont,482348,342300,329847,12453
2002-04-01,Virginia,5438518,3730064,3565303,164761
2002-04-01,Washington,4587299,3091399,2871449,219950
2002-04-01,Wisconsin,4160519,3011789,2848650,163139
2002-04-01,Wyoming,378392,268859,257984,10875
2002-05-01,Alabama,3401328,2108221,1982996,125225
2002-05-01,Alaska,451047,326413,303052,23361
2002-05-01,Arizona,4049916,2679893,2512557,167336
2002-05-01,Arkansas,2050547,1277481,1209000,68481
2002-05-01,California,25833940,17246156,16079713,1166443
2002-05-01,Colorado,3399138,2446512,2307558,138954
2002-05-01,Connecticut,2628719,1774362,1699923,74439
2002-05-01,Delaware,611867,418337,399979,18358
2002-05-01,Florida,12959162,8036185,7632061,404124
2002-05-01,Georgia,6334589,4333843,4101879,231964
2002-05-01,Hawaii,913889,601851,577294,24557
2002-05-01,Idaho,985659,685086,646021,39065
2002-05-01,Illinois,9456254,6353351,5933361,419990
2002-05-01,Indiana,4651908,3161568,2994729,166839
2002-05-01,Iowa,2245018,1632129,1567238,64891
2002-05-01,Kansas,2026012,1416809,1344642,72167
2002-05-01,Kentucky,3125031,1941560,1830478,111082
2002-05-01,Louisiana,3306659,2012044,1891573,120471
2002-05-01,Maine,1014188,678458,648669,29789
2002-05-01,Maryland,4099229,2877225,2737013,140212
2002-05-01,Massachusetts,5001592,3441058,3263768,177290
2002-05-01,Michigan,7613320,5037273,4721769,315504
2002-05-01,Minnesota,3817273,2869777,2738822,130955
2002-05-01,Mississippi,2110317,1288593,1205341,83252
2002-05-01,Missouri,4304730,2982808,2823997,158811
2002-05-01,Montana,698870,465503,443942,21561
2002-05-01,Nebraska,1297541,951090,915764,35326
2002-05-01,Nevada,1627566,1132733,1067427,65306
2002-05-01,Ohio,8701460,5820418,5479111,341307
2002-05-01,Oklahoma,2608481,1687674,1610573,77101
2002-05-01,Oregon,2715529,1832213,1695980,136233
2002-05-01,Pennsylvania,9549866,6227212,5882425,344787
2002-05-01,Tennessee,4437612,2894186,2743111,151075
2002-05-01,Texas,15742777,10717572,10037909,679663
2002-05-01,Utah,1651119,1177223,1110738,66485
2002-05-01,Vermont,482761,343007,330354,12653
2002-05-01,Virginia,5444702,3737322,3572609,164713
2002-05-01,Washington,4592891,3096484,2876853,219631
2002-05-01,Wisconsin,4164122,3011225,2849894,161331
2002-05-01,Wyoming,378808,269012,258203,10809
2002-06-01,Alabama,3402356,2110206,1985266,124940
2002-06-01,Alaska,451808,327004,303460,23544
2002-06-01,Arizona,4059426,2686901,2519224,167677
2002-06-01,Arkansas,2051705,1279123,1211468,67655
2002-06-01,California,25863088,17254392,16088050,1166342
2002-06-01,Colorado,3404075,2447907,2310088,137819
2002-06-01,Connecticut,2630600,1778355,1701245,77110
2002-06-01,Delaware,612606,417966,399841,18125
2002-06-01,Florida,12981925,8048829,7648435,400394
2002-06-01,Georgia,6344978,4342259,4111004,231255
2002-06-01,Hawaii,914553,602060,577963,24097
2002-06-01,Idaho,987341,685432,647086,38346
2002-06-01,Illinois,9461164,6339698,5920394,419304
2002-06-01,Indiana,4654304,3163193,2999422,163771
2002-06-01,Iowa,2245696,1633682,1568717,64965
2002-06-01,Kansas,2027326,1419829,1347595,72234
2002-06-01,Kentucky,3127066,1942475,1832009,110466
2002-06-01,Louisiana,3307869,2013274,1893725,119549
2002-06-01,Maine,1015204,679698,649682,30016
2002-06-01,Maryland,4104114,2878361,2740615,137746
2002-06-01,Massachusetts,5004538,3444134,3265227,178907
2002-06-01,Michigan,7617506,5034600,4722820,311780
2002-06-01,Minnesota,3821031,2874032,2744983,129049
2002-06-01,Mississippi,2111014,1288848,1206658,82190
2002-06-01,Missouri,4308070,2982883,2824655,158228
2002-06-01,Montana,699484,465763,444586,21177
2002-06-01,Nebraska,1298295,952567,917366,35201
2002-06-01,Nevada,1632156,1133856,1069391,64465
2002-06-01,Ohio,8705279,5820023,5479885,340138
2002-06-01,Oklahoma,2610169,1686526,1610231,76295
2002-06-01,Oregon,2719230,1834422,1700621,133801
2002-06-01,Pennsylvania,9554009,6229197,5887715,341482
2002-06-01,Tennessee,4441378,2900132,2752527,147605
2002-06-01,Texas,15766911,10739964,10057469,682495
2002-06-01,Utah,1654153,1179393,1112082,67311
2002-06-01,Vermont,483209,343619,330746,12873
2002-06-01,Virginia,5451225,3743911,3579785,164126
2002-06-01,Washington,4598753,3101726,2882720,219006
2002-06-01,Wisconsin,4167960,3011622,2852461,159161
2002-06-01,Wyoming,379237,269166,258506,10660
2002-07-01,Alabama,3403420,2112596,1987969,124627
2002-07-01,Alaska,452597,327506,303837,23669
2002-07-01,Arizona,4068974,2692591,2524962,167629
2002-07-01,Arkansas,2052905,1280081,1213231,66850
2002-07-01,California,25892172,17260607,16095366,1165241
2002-07-01,Colorado,3409041,2449523,2312334,137189
2002-07-01,Connecticut,2632445,1781679,1701951,79728
2002-07-01,Delaware,613315,417436,399636,17800
2002-07-01,Florida,13004706,8060559,7664361,396198
2002-07-01,Georgia,6355530,4349470,4119340,230130
2002-07-01,Hawaii,915205,602074,578420,23654
2002-07-01,Idaho,988987,685732,647998,37734
2002-07-01,Illinois,9466124,6327972,5910199,417773
2002-07-01,Indiana,4656712,3164269,3003252,161017
2002-07-01,Iowa,2246337,1634265,1569350,64915
2002-07-01,Kansas,2028625,1422571,1350263,72308
2002-07-01,Kentucky,3129155,1943823,1833625,110198
2002-07-01,Louisiana,3309155,2014218,1895402,118816
2002-07-01,Maine,1016191,680428,650251,30177
2002-07-01,Maryland,4109054,2878111,2742834,135277
2002-07-01,Massachusetts,5007522,3445684,3265298,180386
2002-07-01,Michigan,7621745,5031493,4724391,307102
2002-07-01,Minnesota,3824792,2877941,2750961,126980
2002-07-01,Mississippi,2111700,1289511,1208173,81338
2002-07-01,Missouri,4311449,2982468,2825178,157290
2002-07-01,Montana,700089,466129,445329,20800
2002-07-01,Nebraska,1299061,953908,918901,35007
2002-07-01,Nevada,1636758,1134916,1071236,63680
2002-07-01,Ohio,8709127,5820692,5482728,337964
2002-07-01,Oklahoma,2611859,1684995,1609314,75681
2002-07-01,Oregon,2722882,1836586,1704155,132431
2002-07-01,Pennsylvania,9558096,6228505,5889692,338813
2002-07-01,Tennessee,4445160,2905747,2761269,144478
2002-07-01,Texas,15791186,10760392,10076730,683662
2002-07-01,Utah,1657216,1181394,1113419,67975
2002-07-01,Vermont,483617,344083,330964,13119
2002-07-01,Virginia,5457742,3748794,3585682,163112
2002-07-01,Washington,4604606,3106198,2887777,218421
2002-07-01,Wisconsin,4171808,3012919,2855666,157253
2002-07-01,Wyoming,379662,269315,258805,10510
2002-08-01,Alabama,3405507,2114858,1990399,124459
2002-08-01,Alaska,453243,327961,304190,23771
2002-08-01,Arizona,4078506,2696958,2529718,167240
2002-08-01,Arkansas,2054532,1280510,1214201,66309
2002-08-01,California,25923440,17265303,16099903,1165400
2002-08-01,Colorado,3413275,2451231,2314156,137075
2002-08-01,Connecticut,2634571,1784019,1701698,82321
2002-08-01,Delaware,614168,416806,399339,17467
2002-08-01,Florida,13027230,8070560,7678422,392138
2002-08-01,Georgia,6365990,4355484,4126146,229338
2002-08-01,Hawaii,915763,601792,578604,23188
2002-08-01,Idaho,990626,686082,648680,37402
2002-08-01,Illinois,9471904,6318598,5902542,416056
2002-08-01,Indiana,4660120,3164621,3005770,158851
2002-08-01,Iowa,2247235,1633924,1569033,64891
2002-08-01,Kansas,2030028,1424813,1352395,72418
2002-08-01,Kentucky,3132038,1945275,1834920,110355
2002-08-01,Louisiana,3311148,2014494,1896156,118338
2002-08-01,Maine,1017263,680726,650354,30372
2002-08-01,Maryland,4113818,2876523,2743404,133119
2002-08-01,Massachusetts,5010165,3446164,3264164,182000
2002-08-01,Michigan,7626953,5027686,4725022,302664
2002-08-01,Minnesota,3828391,2880766,2755464,125302
2002-08-01,Mississippi,2112746,1290526,1209520,81006
2002-08-01,Missouri,4315054,2981884,2825233,156651
2002-08-01,Montana,700879,466655,446100,20555
2002-08-01,Nebraska,1299957,955197,920328,34869
2002-08-01,Nevada,1641510,1135935,1072869,63066
2002-08-01,Ohio,8714246,5822931,5486972,335959
2002-08-01,Oklahoma,2613541,1683619,1607957,75662
2002-08-01,Oregon,2726154,1838336,1706157,132179
2002-08-01,Pennsylvania,9563962,6224755,5886632,338123
2002-08-01,Tennessee,4449931,2910334,2768269,142065
2002-08-01,Texas,15815630,10778290,10093709,684581
2002-08-01,Utah,1660075,1183190,1114653,68537
2002-08-01,Vermont,484042,344417,331009,13408
2002-08-01,Virginia,5463319,3752059,3589982,162077
2002-08-01,Washington,4609900,3109557,2891346,218211
2002-08-01,Wisconsin,4175782,3015304,2858986,156318
2002-08-01,Wyoming,379950,269529,259072,10457
2002-09-01,Alabama,3407668,2116974,1992438,124536
2002-09-01,Alaska,453876,328484,304566,23918
2002-09-01,Arizona,4088189,2700112,2533571,166541
2002-09-01,Arkansas,2056241,1280684,1214407,66277
2002-09-01,California,25955547,17268697,16099890,1168807
2002-09-01,Colorado,3417582,2453132,2315596,137536
2002-09-01,Connecticut,2636738,1785478,1700557,84921
2002-09-01,Delaware,615047,416098,398862,17236
2002-09-01,Florida,13050162,8078773,7689746,389027
2002-09-01,Georgia,6376576,4360866,4131553,229313
2002-09-01,Hawaii,916404,601409,578670,22739
2002-09-01,Idaho,992340,686570,649216,37354
2002-09-01,Illinois,9477986,6311232,5896080,415152
2002-09-01,Indiana,4663649,3164383,3006927,157456
2002-09-01,Iowa,2248220,1632768,1567716,65052
2002-09-01,Kansas,2031501,1426508,1353983,72525
2002-09-01,Kentucky,3135036,1946797,1835666,111131
2002-09-01,Louisiana,3313261,2014574,1896307,118267
2002-09-01,Maine,1018360,680833,650081,30752
2002-09-01,Maryland,4118710,2874021,2742430,131591
2002-09-01,Massachusetts,5012887,3445655,3261712,183943
2002-09-01,Michigan,7632348,5024354,4723612,300742
2002-09-01,Minnesota,3832098,2882351,2757782,124569
2002-09-01,Mississippi,2113865,1291902,1210628,81274
2002-09-01,Missouri,4318745,2981296,2824655,156641
2002-09-01,Montana,701723,467314,446788,20526
2002-09-01,Nebraska,1300847,956546,921663,34883
2002-09-01,Nevada,1646297,1136979,1074275,62704
2002-09-01,Ohio,8719586,5827378,5491953,335425
2002-09-01,Oklahoma,2615302,1682961,1606327,76634
2002-09-01,Oregon,2729478,1839579,1706691,132888
2002-09-01,Pennsylvania,9570058,6217593,5877648,339945
2002-09-01,Tennessee,4454783,2913326,2772574,140752
2002-09-01,Texas,15840524,10794488,10106672,687816
2002-09-01,Utah,1662991,1184766,1115744,69022
2002-09-01,Vermont,484500,344668,330912,13756
2002-09-01,Virginia,5469003,3754158,3592628,161530
2002-09-01,Washington,4615349,3112187,2893420,218767
2002-09-01,Wisconsin,4179843,3018972,2862220,156752
2002-09-01,Wyoming,380242,269879,259292,10587
2002-10-01,Alabama,3409782,2118563,1993897,124666
2002-10-01,Alaska,454550,329033,304907,24126
2002-10-01,Arizona,4097842,2701676,2536063,165613
2002-10-01,Arkansas,2057929,1280542,1213757,66785
2002-10-01,California,25987483,17268118,16092890,1175228
2002-10-01,Colorado,3421889,2454819,2316185,138634
2002-10-01,Connecticut,2638916,1786092,1698628,87464
2002-10-01,Delaware,615913,415257,398035,17222
2002-10-01,Florida,13072974,8084293,7697494,386799
2002-10-01,Georgia,6387104,4365598,4135682,229916
2002-10-01,Hawaii,916970,601047,578693,22354
2002-10-01,Idaho,993976,687096,649596,37500
2002-10-01,Illinois,9483893,6304651,5888844,415807
2002-10-01,Indiana,4667145,3163767,3006965,156802
2002-10-01,Iowa,2249163,1630876,1565447,65429
2002-10-01,Kansas,2032959,1427543,1354925,72618
2002-10-01,Kentucky,3137960,1948234,1835707,112527
2002-10-01,Louisiana,3315312,2014905,1896063,118842
2002-10-01,Maine,1019471,680949,649562,31387
2002-10-01,Maryland,4123542,2870999,2739807,131192
2002-10-01,Massachusetts,5015587,3443173,3257011,186162
2002-10-01,Michigan,7637675,5021939,4719012,302927
2002-10-01,Minnesota,3835796,2882473,2757696,124777
2002-10-01,Mississippi,2114928,1293356,1211458,81898
2002-10-01,Missouri,4322412,2980257,2823047,157210
2002-10-01,Montana,702522,467923,447239,20684
2002-10-01,Nebraska,1301784,957799,922727,35072
2002-10-01,Nevada,1651061,1137876,1075294,62582
2002-10-01,Ohio,8724813,5833088,5495762,337326
2002-10-01,Oklahoma,2617031,1682784,1604244,78540
2002-10-01,Oregon,2732802,1840350,1706094,134256
2002-10-01,Pennsylvania,9576039,6206961,5862924,344037
2002-10-01,Tennessee,4459606,2914147,2773397,140750
2002-10-01,Texas,15865366,10808640,10114032,694608
2002-10-01,Utah,1665919,1185876,1116475,69401
2002-10-01,Vermont,484964,344833,330700,14133
2002-10-01,Virginia,5474685,3755197,3593456,161741
2002-10-01,Washington,4620749,3114211,2894005,220206
2002-10-01,Wisconsin,4183908,3023489,2865025,158464
2002-10-01,Wyoming,380549,270285,259390,10895
2002-11-01,Alabama,3411574,2119803,1995132,124671
2002-11-01,Alaska,455168,329561,305214,24347
2002-11-01,Arizona,4107099,2702200,2537727,164473
2002-11-01,Arkansas,2059408,1280124,1212489,67635
2002-11-01,California,26017694,17264788,16082472,1182316
2002-11-01,Colorado,3425994,2456738,2316466,140272
2002-11-01,Connecticut,2640838,1786347,1696550,89797
2002-11-01,Delaware,616748,414331,396891,17440
2002-11-01,Florida,13094247,8087760,7702971,384789
2002-11-01,Georgia,6397237,4370581,4139819,230762
2002-11-01,Hawaii,917617,600874,578794,22080
2002-11-01,Idaho,995570,687674,649955,37719
2002-11-01,Illinois,9489084,6299115,5881874,417241
2002-11-01,Indiana,4670256,3163560,3006919,156641
2002-11-01,Iowa,2249894,1628403,1562380,66023
2002-11-01,Kansas,2034195,1428217,1355511,72706
2002-11-01,Kentucky,3140683,1949751,1835512,114239
2002-11-01,Louisiana,3317084,2016048,1895925,120123
2002-11-01,Maine,1020485,681308,649075,32233
2002-11-01,Maryland,4128063,2868616,2736752,131864
2002-11-01,Massachusetts,5017859,3438660,3250328,188332
2002-11-01,Michigan,7642325,5020648,4711670,308978
2002-11-01,Minnesota,3839158,2881948,2756295,125653
2002-11-01,Mississippi,2115799,1294795,1212275,82520
2002-11-01,Missouri,4325706,2978936,2820955,157981
2002-11-01,Montana,703286,468428,447486,20942
2002-11-01,Nebraska,1302594,959078,923669,35409
2002-11-01,Nevada,1655768,1138723,1076155,62568
2002-11-01,Ohio,8729243,5840339,5498811,341528
2002-11-01,Oklahoma,2618501,1682745,1601941,80804
2002-11-01,Oregon,2735886,1840953,1704920,136033
2002-11-01,Pennsylvania,9580992,6194252,5845199,349053
2002-11-01,Tennessee,4464120,2913309,2771330,141979
2002-11-01,Texas,15889181,10822271,10118547,703724
2002-11-01,Utah,1668693,1186629,1117065,69564
2002-11-01,Vermont,485392,344987,330485,14502
2002-11-01,Virginia,5479937,3756070,3593538,162532
2002-11-01,Washington,4625771,3115768,2893803,221965
2002-11-01,Wisconsin,4187575,3028698,2867607,161091
2002-11-01,Wyoming,380830,270700,259405,11295
2002-12-01,Alabama,3412910,2120743,1996169,124574
2002-12-01,Alaska,455741,330077,305512,24565
2002-12-01,Arizona,4115824,2702525,2539424,163101
2002-12-01,Arkansas,2060635,1279487,1210881,68606
2002-12-01,California,26044606,17259702,16072079,1187623
2002-12-01,Colorado,3429650,2459550,2317145,142405
2002-12-01,Connecticut,2642420,1786393,1694632,91761
2002-12-01,Delaware,617498,413430,395638,17792
2002-12-01,Florida,13113801,8089532,7707195,382337
2002-12-01,Georgia,6406507,4376391,4144964,231427
2002-12-01,Hawaii,918142,600976,579036,21940
2002-12-01,Idaho,997058,688330,650391,37939
2002-12-01,Illinois,9493053,6293961,5876027,417934
2002-12-01,Indiana,4672749,3163872,3007178,156694
2002-12-01,Iowa,2250292,1625147,1558284,66863
2002-12-01,Kansas,2035183,1428762,1355925,72837
2002-12-01,Kentucky,3142981,1951266,1835308,115958
2002-12-01,Louisiana,3318446,2017967,1896200,121767
2002-12-01,Maine,1021339,681961,648763,33198
2002-12-01,Maryland,4132076,2867840,2734613,133227
2002-12-01,Massachusetts,5019466,3432610,3242442,190168
2002-12-01,Michigan,7646000,5020290,4702396,317894
2002-12-01,Minnesota,3842000,2881762,2754830,126932
2002-12-01,Mississippi,2116412,1295935,1213122,82813
2002-12-01,Missouri,4328401,2977790,2818837,158953
2002-12-01,Montana,703932,468847,447631,21216
2002-12-01,Nebraska,1303218,960489,924626,35863
2002-12-01,Nevada,1660229,1139620,1077130,62490
2002-12-01,Ohio,8732536,5848913,5501775,347138
2002-12-01,Oklahoma,2619600,1682720,1599750,82970
2002-12-01,Oregon,2738585,1841458,1703299,138159
2002-12-01,Pennsylvania,9584675,6180604,5827257,353347
2002-12-01,Tennessee,4468035,2911657,2767381,144276
2002-12-01,Texas,15910931,10836094,10123165,712929
2002-12-01,Utah,1671298,1187177,1117801,69376
2002-12-01,Vermont,485718,345139,330307,14832
2002-12-01,Virginia,5484530,3757075,3593715,163360
2002-12-01,Washington,4630181,3116864,2893327,223537
2002-12-01,Wisconsin,4190712,3033987,2869859,164128
2002-12-01,Wyoming,381063,271097,259410,11687
2003-01-01,Alabama,3414396,2121823,1997102,124721
2003-01-01,Alaska,456362,330628,305820,24808
2003-01-01,Arizona,4124592,2703900,2542108,161792
2003-01-01,Arkansas,2061880,1278953,1209257,69696
2003-01-01,California,26072135,17257209,16065489,1191720
2003-01-01,Colorado,3433355,2463721,2318615,145106
2003-01-01,Connecticut,2644003,1786460,1693003,93457
2003-01-01,Delaware,618270,412823,394645,18178
2003-01-01,Florida,13133514,8090994,7711130,379864
2003-01-01,Georgia,6415943,4383758,4151643,232115
2003-01-01,Hawaii,918710,601347,579331,22016
2003-01-01,Idaho,998526,689165,650994,38171
2003-01-01,Illinois,9497119,6290665,5872615,418050
2003-01-01,Indiana,4675288,3165387,3008223,157164
2003-01-01,Iowa,2250711,1621262,1553269,67993
2003-01-01,Kansas,2036212,1429715,1356442,73273
2003-01-01,Kentucky,3145239,1953079,1835364,117715
2003-01-01,Louisiana,3319932,2020780,1897054,123726
2003-01-01,Maine,1022204,682795,648641,34154
2003-01-01,Maryland,4136125,2869408,2734262,135146
2003-01-01,Massachusetts,5021081,3426342,3234426,191916
2003-01-01,Michigan,7649678,5022005,4693211,328794
2003-01-01,Minnesota,3844875,2883046,2754332,128714
2003-01-01,Mississippi,2117100,1296920,1214017,82903
2003-01-01,Missouri,4331112,2977841,2817329,160512
2003-01-01,Montana,704588,469189,447718,21471
2003-01-01,Nebraska,1303840,962142,925697,36445
2003-01-01,Nevada,1664718,1140824,1078469,62355
2003-01-01,Ohio,8735841,5859072,5505111,353961
2003-01-01,Oklahoma,2620758,1683263,1598051,85212
2003-01-01,Oregon,2741263,1842347,1701450,140897
2003-01-01,Pennsylvania,9588389,6168386,5812280,356106
2003-01-01,Tennessee,4471905,2910775,2763203,147572
2003-01-01,Texas,15933096,10852761,10130478,722283
2003-01-01,Utah,1673900,1187935,1118968,68967
2003-01-01,Vermont,486043,345314,330207,15107
2003-01-01,Virginia,5489117,3758558,3594457,164101
2003-01-01,Washington,4634614,3118244,2893139,225105
2003-01-01,Wisconsin,4193845,3039340,2871983,167357
2003-01-01,Wyoming,381254,271487,259482,12005
2003-02-01,Alabama,3414778,2123538,1998284,125254
2003-02-01,Alaska,456807,331210,306142,25068
2003-02-01,Arizona,4132450,2707087,2546216,160871
2003-02-01,Arkansas,2062580,1278812,1207914,70898
2003-02-01,California,26094053,17260877,16065354,1195523
2003-02-01,Colorado,3436189,2469409,2321211,148198
2003-02-01,Connecticut,2644968,1786818,1691836,94982
2003-02-01,Delaware,618854,412703,394190,18513
2003-02-01,Florida,13150127,8093533,7715910,377623
2003-02-01,Georgia,6423477,4392942,4159791,233151
2003-02-01,Hawaii,918969,601953,579595,22358
2003-02-01,Idaho,999754,690153,651733,38420
2003-02-01,Illinois,9498837,6291417,5873456,417961
2003-02-01,Indiana,4676608,3168763,3010266,158497
2003-02-01,Iowa,2250583,1617184,1547884,69300
2003-02-01,Kansas,2036703,1431658,1357353,74305
2003-02-01,Kentucky,3146771,1955720,1836063,119657
2003-02-01,Louisiana,3320353,2024386,1898235,126151
