ds,name,civ,labor,emp,unemp
2009-02-01,Maryland,4381626,3053799,2840168,213631
2009-02-01,Massachusetts,5218090,3478984,3221939,257045
2009-02-01,Michigan,7771192,4885037,4310659,574378
2009-02-01,Minnesota,4071329,2936857,2714157,222700
2009-02-01,Mississippi,2195299,1278354,1169822,108532
2009-02-01,Missouri,4598092,3073323,2817179,256144
2009-02-01,Montana,764676,507574,472644,34930
2009-02-01,Nebraska,1358954,988607,946270,42337
2009-02-01,Nevada,1992370,1376206,1235176,141030
2009-02-01,Ohio,8945406,5942920,5402230,540690
2009-02-01,Oklahoma,2762668,1765678,1665415,100263
2009-02-01,Oregon,2994706,1975379,1768747,206632
2009-02-01,Pennsylvania,9921186,6462229,5983557,478672
2009-02-01,Tennessee,4851827,3049266,2767661,281605
2009-02-01,Texas,17962241,11795821,11055073,740748
2009-02-01,Utah,1958558,1391346,1300274,91072
2009-02-01,Vermont,506207,358464,337853,20611
2009-02-01,Virginia,5972693,4141054,3888770,252284
2009-02-01,Washington,5142825,3474872,3225423,249449
2009-02-01,Wisconsin,4407013,3126622,2874456,252166
2009-02-01,Wyoming,415658,298950,284717,14233
2009-03-01,Alabama,3613034,2168962,1968035,200927
2009-03-01,Alaska,509304,358815,331287,27528
2009-03-01,Arizona,4928269,3134761,2854602,280159
2009-03-01,Arkansas,2198385,1359655,1255912,103743
2009-03-01,California,27845224,18357115,16370975,1986140
2009-03-01,Colorado,3818492,2745639,2541992,203647
2009-03-01,Connecticut,2741025,1885758,1741164,144594
2009-03-01,Delaware,683851,444546,409245,35301
2009-03-01,Florida,14553015,8993087,8226093,766994
2009-03-01,Georgia,7270704,4796410,4318122,478288
2009-03-01,Hawaii,979839,633015,592076,40939
2009-03-01,Idaho,1145653,763045,700851,62194
2009-03-01,Illinois,9857938,6599816,5981260,618556
2009-03-01,Indiana,4897589,3254065,2918351,335714
2009-03-01,Iowa,2329173,1684717,1578852,105865
2009-03-01,Kansas,2123219,1513752,1415542,98210
2009-03-01,Kentucky,3322520,2071976,1853366,218610
2009-03-01,Louisiana,3379507,2072027,1936935,135092
2009-03-01,Maine,1064236,700301,642493,57808
2009-03-01,Maryland,4384547,3055887,2832928,222959
2009-03-01,Massachusetts,5222100,3478298,3210588,267710
2009-03-01,Michigan,7770196,4893566,4282346,611220
2009-03-01,Minnesota,4073662,2938667,2706532,232135
2009-03-01,Mississippi,2196101,1277088,1164570,112518
2009-03-01,Missouri,4600232,3074303,2808736,265567
2009-03-01,Montana,765161,505944,470036,35908
2009-03-01,Nebraska,1359717,988641,944615,44026
2009-03-01,Nevada,1993918,1374816,1227786,147030
2009-03-01,Ohio,8946406,5931002,5364822,566180
2009-03-01,Oklahoma,2765042,1770364,1661702,108662
2009-03-01,Oregon,2997399,1977117,1759644,217473
2009-03-01,Pennsylvania,9924198,6455797,5956881,498916
2009-03-01,Tennessee,4854945,3041270,2746230,295040
2009-03-01,Texas,17989636,11799261,11040416,758845
2009-03-01,Utah,1961510,1387931,1293342,94589
2009-03-01,Vermont,506354,359307,337951,21356
2009-03-01,Virginia,5978215,4140763,3875758,265005
2009-03-01,Washington,5149512,3467544,3209014,258530
2009-03-01,Wisconsin,4408918,3129930,2859606,270324
2009-03-01,Wyoming,416274,299720,283647,16073
2009-04-01,Alabama,3615107,2167672,1959272,208400
2009-04-01,Alaska,510314,359404,331163,28241
2009-04-01,Arizona,4934381,3135697,2845709,289988
2009-04-01,Arkansas,2199548,1359293,1253369,105924
2009-04-01,California,27871138,18360253,16310052,2050201
2009-04-01,Colorado,3824191,2746627,2534133,212494
2009-04-01,Connecticut,2742384,1887457,1738492,148965
2009-04-01,Delaware,684422,443075,406789,36286
2009-04-01,Florida,14559741,8974062,8182726,791336
2009-04-01,Georgia,7278430,4803528,4311940,491588
2009-04-01,Hawaii,980298,632282,590308,41974
2009-04-01,Idaho,1146825,761716,698919,62797
2009-04-01,Illinois,9862551,6609226,5964724,644502
2009-04-01,Indiana,4899811,3249511,2903308,346203
2009-04-01,Iowa,2330117,1682539,1573692,108847
2009-04-01,Kansas,2124509,1517037,1414106,102931
2009-04-01,Kentucky,3323639,2074923,1848460,226463
2009-04-01,Louisiana,3381899,2072391,1932168,140223
2009-04-01,Maine,1064283,700192,640979,59213
2009-04-01,Maryland,4387555,3057218,2828165,229053
2009-04-01,Massachusetts,5226156,3478483,3202508,275975
2009-04-01,Michigan,7769346,4900321,4257967,642354
2009-04-01,Minnesota,4076031,2940298,2702508,237790
2009-04-01,Mississippi,2196932,1275427,1160113,115314
2009-04-01,Missouri,4602491,3074803,2802257,272546
2009-04-01,Montana,765637,504683,468374,36309
2009-04-01,Nebraska,1360520,989011,943699,45312
2009-04-01,Nevada,1995501,1373429,1221385,152044
2009-04-01,Ohio,8947541,5920506,5335602,584904
2009-04-01,Oklahoma,2767495,1774985,1659766,115219
2009-04-01,Oregon,3000182,1977826,1754553,223273
2009-04-01,Pennsylvania,9927312,6448142,5935194,512948
2009-04-01,Tennessee,4858086,3034647,2729517,305130
2009-04-01,Texas,18017597,11805364,11035746,769618
2009-04-01,Utah,1964512,1384192,1287412,96780
2009-04-01,Vermont,506480,359755,337870,21885
2009-04-01,Virginia,5983942,4141347,3867062,274285
2009-04-01,Washington,5156239,3467492,3195574,271918
2009-04-01,Wisconsin,4410843,3132217,2848985,283232
2009-04-01,Wyoming,416861,300461,282792,17669
2009-05-01,Alabama,3617361,2165514,1950906,214608
2009-05-01,Alaska,511330,359892,331161,28731
2009-05-01,Arizona,4940746,3136601,2838286,298315
2009-05-01,Arkansas,2200846,1358162,1251338,106824
2009-05-01,California,27897359,18356368,16257221,2099147
2009-05-01,Colorado,3830099,2745488,2527186,218302
2009-05-01,Connecticut,2743885,1889319,1736551,152768
2009-05-01,Delaware,684993,441440,404596,36844
2009-05-01,Florida,14567324,8990744,8148166,842578
2009-05-01,Georgia,7286426,4807998,4306652,501346
2009-05-01,Hawaii,980763,631952,589386,42566
2009-05-01,Idaho,1148040,765242,697495,67747
2009-05-01,Illinois,9867563,6616824,5952614,664210
2009-05-01,Indiana,4902376,3241440,2891493,349947
2009-05-01,Iowa,2331259,1680503,1570351,110152
2009-05-01,Kansas,2125995,1519576,1412960,106616
2009-05-01,Kentucky,3325013,2075708,1844941,230767
2009-05-01,Louisiana,3384370,2072526,1928778,143748
2009-05-01,Maine,1064444,699741,639964,59777
2009-05-01,Maryland,4390739,3057191,2824833,232358
2009-05-01,Massachusetts,5230561,3478354,3196305,282049
2009-05-01,Michigan,7768973,4904363,4236418,667945
2009-05-01,Minnesota,4078760,2940428,2700525,239903
2009-05-01,Mississippi,2197842,1272969,1155919,117050
2009-05-01,Missouri,4605119,3074117,2796764,277353
2009-05-01,Montana,766208,503645,467389,36256
2009-05-01,Nebraska,1361436,989500,943261,46239
2009-05-01,Nevada,1997181,1371955,1215496,156459
2009-05-01,Ohio,8949202,5910747,5313941,596806
2009-05-01,Oklahoma,2770103,1778265,1658576,119689
2009-05-01,Oregon,3003209,1976717,1752493,224224
2009-05-01,Pennsylvania,9931122,6437627,5916119,521508
2009-05-01,Tennessee,4861579,3029350,2717680,311670
2009-05-01,Texas,18046180,11933809,11037541,896268
2009-05-01,Utah,1967728,1380535,1282005,98530
2009-05-01,Vermont,506662,361124,338923,22201
2009-05-01,Virginia,5989932,4141603,3861057,280546
2009-05-01,Washington,5163366,3466388,3185132,281256
2009-05-01,Wisconsin,4413190,3131940,2841498,290442
2009-05-01,Wyoming,417505,300897,282070,18827
2009-06-01,Alabama,3619629,2162128,1942142,219986
2009-06-01,Alaska,512325,360268,331193,29075
2009-06-01,Arizona,4947208,3136757,2831102,305655
2009-06-01,Arkansas,2202154,1356219,1249384,106835
2009-06-01,California,27924313,18344271,16206712,2137559
2009-06-01,Colorado,3836067,2741685,2520583,221102
2009-06-01,Connecticut,2745421,1890959,1734700,156259
2009-06-01,Delaware,685612,439569,402469,37100
2009-06-01,Florida,14575145,8991320,8119224,872096
2009-06-01,Georgia,7294421,4809047,4300595,508452
2009-06-01,Hawaii,981229,631868,588993,42875
2009-06-01,Idaho,1149304,765973,696379,69594
2009-06-01,Illinois,9872670,6620584,5941437,679147
2009-06-01,Indiana,4904977,3229982,2881080,348902
2009-06-01,Iowa,2332447,1678718,1568344,110374
2009-06-01,Kansas,2127510,1520649,1411631,109018
2009-06-01,Kentucky,3326417,2074132,1841907,232225
2009-06-01,Louisiana,3386911,2071821,1926334,145487
2009-06-01,Maine,1064612,698904,639123,59781
2009-06-01,Maryland,4393922,3055637,2821735,233902
2009-06-01,Massachusetts,5235023,3477099,3190727,286372
2009-06-01,Michigan,7768604,4905950,4216979,688971
2009-06-01,Minnesota,4081532,2938602,2699072,239530
2009-06-01,Mississippi,2198782,1269700,1151486,118214
2009-06-01,Missouri,4607694,3071762,2791064,280698
2009-06-01,Montana,766762,502704,466739,35965
2009-06-01,Nebraska,1362376,989738,942897,46841
2009-06-01,Nevada,1998890,1370321,1209700,160621
2009-06-01,Ohio,8950933,5902027,5297717,604310
2009-06-01,Oklahoma,2772778,1779326,1657117,122209
2009-06-01,Oregon,3006279,1973627,1752128,221499
2009-06-01,Pennsylvania,9935005,6423159,5897683,525476
2009-06-01,Tennessee,4865073,3025629,2710361,315268
2009-06-01,Texas,18075211,11998393,11041350,957043
2009-06-01,Utah,1970908,1376948,1276697,100251
2009-06-01,Vermont,506890,360821,338444,22377
2009-06-01,Virginia,5995931,4140712,3855929,284783
2009-06-01,Washington,5170538,3464827,3176939,287888
2009-06-01,Wisconsin,4415500,3128053,2835423,292630
2009-06-01,Wyoming,418196,300868,281384,19484
2009-07-01,Alabama,3622181,2157556,1932774,224782
2009-07-01,Alaska,513402,360424,331095,29329
2009-07-01,Arizona,4953939,3135266,2823229,312037
2009-07-01,Arkansas,2203656,1353772,1247347,106425
2009-07-01,California,27952375,18323390,16154640,2168750
2009-07-01,Colorado,3842322,2735370,2513522,221848
2009-07-01,Connecticut,2747122,1891930,1732321,159609
2009-07-01,Delaware,686254,437522,400274,37248
2009-07-01,Florida,14583822,8985929,8092905,893024
2009-07-01,Georgia,7302994,4806283,4292715,513568
2009-07-01,Hawaii,981756,631704,588669,43035
2009-07-01,Idaho,1150638,765397,695387,70010
2009-07-01,Illinois,9878410,6618475,5927060,691415
2009-07-01,Indiana,4907917,3216060,2870731,345329
2009-07-01,Iowa,2333773,1676953,1566823,110130
2009-07-01,Kansas,2129150,1519761,1409610,110151
2009-07-01,Kentucky,3328074,2070370,1838771,231599
2009-07-01,Louisiana,3389686,2069984,1924210,145774
2009-07-01,Maine,1064870,697805,638257,59548
2009-07-01,Maryland,4397413,3052760,2818008,234752
2009-07-01,Massachusetts,5239849,3474026,3184659,289367
2009-07-01,Michigan,7768829,4881546,4199503,682043
2009-07-01,Minnesota,4084586,2935063,2697239,237824
2009-07-01,Mississippi,2199851,1266095,1146754,119341
2009-07-01,Missouri,4610651,3067274,2784144,283130
2009-07-01,Montana,767393,501734,466047,35687
2009-07-01,Nebraska,1363415,989444,942248,47196
2009-07-01,Nevada,2000720,1368177,1203710,164467
2009-07-01,Ohio,8953337,5894470,5283917,610553
2009-07-01,Oklahoma,2775621,1777772,1654657,123115
2009-07-01,Oregon,3009552,1969041,1752029,217012
2009-07-01,Pennsylvania,9939596,6403921,5878278,525643
2009-07-01,Tennessee,4868936,3023463,2706513,316950
2009-07-01,Texas,18105139,12027290,11042872,984418
2009-07-01,Utah,1974253,1373141,1271180,101961
2009-07-01,Vermont,507115,360377,337862,22515
2009-07-01,Virginia,6002403,4138354,3850155,288199
2009-07-01,Washington,5178070,3463333,3169356,293977
2009-07-01,Wisconsin,4418188,3120387,2828900,291487
2009-07-01,Wyoming,418865,300467,280658,19809
2009-08-01,Alabama,3624837,2152222,1923196,229026
2009-08-01,Alaska,513656,360299,330803,29496
2009-08-01,Arizona,4961060,3131513,2814158,317355
2009-08-01,Arkansas,2205479,1351081,1245167,105914
2009-08-01,California,27986270,18295071,16100602,2194469
2009-08-01,Colorado,3847562,2727247,2505320,221927
2009-08-01,Connecticut,2749085,1891764,1728836,162928
2009-08-01,Delaware,686972,435435,398014,37421
2009-08-01,Florida,14599431,8978345,8067438,910907
2009-08-01,Georgia,7312496,4799902,4282945,516957
2009-08-01,Hawaii,982384,631317,588153,43164
2009-08-01,Idaho,1151866,764334,694403,69931
2009-08-01,Illinois,9884709,6610820,5907507,703313
2009-08-01,Indiana,4911180,3201118,2860122,340996
2009-08-01,Iowa,2335284,1674750,1565031,109719
2009-08-01,Kansas,2130871,1516989,1406736,110253
2009-08-01,Kentucky,3330802,2064926,1835411,229515
2009-08-01,Louisiana,3392730,2067196,1921831,145365
2009-08-01,Maine,1065143,696562,637239,59323
2009-08-01,Maryland,4401975,3048938,2813403,235535
2009-08-01,Massachusetts,5244207,3469286,3177920,291366
2009-08-01,Michigan,7770891,4856487,4184303,672184
2009-08-01,Minnesota,4087541,2930548,2694937,235611
2009-08-01,Mississippi,2201059,1262789,1141924,120865
2009-08-01,Missouri,4613947,3060731,2775832,284899
2009-08-01,Montana,767959,500707,465128,35579
2009-08-01,Nebraska,1364635,988595,941206,47389
2009-08-01,Nevada,2002267,1365329,1197462,167867
2009-08-01,Ohio,8956374,5888132,5270650,617482
2009-08-01,Oklahoma,2778180,1773942,1650963,122979
2009-08-01,Oregon,3012625,1963985,1751276,212709
2009-08-01,Pennsylvania,9945029,6380840,5857656,523184
2009-08-01,Tennessee,4873515,3022770,2705032,317738
2009-08-01,Texas,18134768,12035941,11040880,995061
2009-08-01,Utah,1977352,1368895,1265371,103524
2009-08-01,Vermont,507430,359802,337117,22685
2009-08-01,Virginia,6009725,4134913,3843174,291739
2009-08-01,Washington,5185004,3462571,3161327,301244
2009-08-01,Wisconsin,4420667,3110072,2820936,289136
2009-08-01,Wyoming,419192,299950,279871,20079
2009-09-01,Alabama,3627477,2146808,1914421,232387
2009-09-01,Alaska,513872,360018,330431,29587
2009-09-01,Arizona,4968072,3126346,2804614,321732
2009-09-01,Arkansas,2207281,1348368,1242864,105504
2009-09-01,California,28019194,18266064,16049842,2216222
2009-09-01,Colorado,3852743,2718739,2496342,222397
2009-09-01,Connecticut,2751032,1890575,1724297,166278
2009-09-01,Delaware,687690,433494,395820,37674
2009-09-01,Florida,14615000,8971805,8044442,927363
2009-09-01,Georgia,7321947,4791624,4272839,518785
2009-09-01,Hawaii,982979,630905,587593,43312
2009-09-01,Idaho,1153087,763191,693446,69745
2009-09-01,Illinois,9890904,6601019,5885181,715838
2009-09-01,Indiana,4914475,3187111,2849830,337281
2009-09-01,Iowa,2336799,1671946,1562768,109178
2009-09-01,Kansas,2132592,1513022,1403365,109657
2009-09-01,Kentucky,3333496,2059145,1832168,226977
2009-09-01,Louisiana,3395772,2064076,1919181,144895
2009-09-01,Maine,1065440,695385,636129,59256
2009-09-01,Maryland,4406548,3044831,2808298,236533
2009-09-01,Massachusetts,5248524,3464412,3171810,292602
2009-09-01,Michigan,7772966,4832672,4171972,660700
2009-09-01,Minnesota,4090504,2926112,2692908,233204
2009-09-01,Mississippi,2202315,1260410,1137403,123007
2009-09-01,Missouri,4617243,3053430,2767093,286337
2009-09-01,Montana,768524,499791,464097,35694
2009-09-01,Nebraska,1365808,987507,939966,47541
2009-09-01,Nevada,2003771,1362186,1191275,170911
2009-09-01,Ohio,8959495,5883486,5257988,625498
2009-09-01,Oklahoma,2780669,1769326,1646669,122657
2009-09-01,Oregon,3015664,1959776,1750074,209702
2009-09-01,Pennsylvania,9950472,6357890,5837681,520209
2009-09-01,Tennessee,4878100,3023659,2705490,318169
2009-09-01,Texas,18163851,12036191,11038831,997360
2009-09-01,Utah,1980374,1364462,1259612,104850
2009-09-01,Vermont,507724,359182,336279,22903
2009-09-01,Virginia,6017014,4131421,3835560,295861
2009-09-01,Washington,5191902,3463071,3152726,310345
2009-09-01,Wisconsin,4423136,3099185,2812227,286958
2009-09-01,Wyoming,419500,299610,279101,20509
2009-10-01,Alabama,3630337,2142208,1907643,234565
2009-10-01,Alaska,514133,359711,330034,29677
2009-10-01,Arizona,4975352,3120895,2795851,325044
2009-10-01,Arkansas,2209199,1345775,1240400,105375
2009-10-01,California,28053709,18243355,16007637,2235718
2009-10-01,Colorado,3858144,2711692,2487400,224292
2009-10-01,Connecticut,2753149,1888815,1719152,169663
2009-10-01,Delaware,688459,431859,393847,38012
2009-10-01,Florida,14631311,8968645,8026138,942507
2009-10-01,Georgia,7331829,4783230,4264115,519115
2009-10-01,Hawaii,983622,630679,587205,43474
2009-10-01,Idaho,1154366,762147,692584,69563
2009-10-01,Illinois,9897655,6593339,5864865,728474
2009-10-01,Indiana,4918039,3175581,2840309,335272
2009-10-01,Iowa,2338466,1668747,1560093,108654
2009-10-01,Kansas,2134462,1508787,1399911,108876
2009-10-01,Kentucky,3336401,2054515,1829565,224950
2009-10-01,Louisiana,3398961,2061211,1916572,144639
2009-10-01,Maine,1065788,694561,635139,59422
2009-10-01,Maryland,4411347,3041386,2803176,238210
2009-10-01,Massachusetts,5253091,3460868,3167575,293293
2009-10-01,Michigan,7775455,4811810,4162184,649626
2009-10-01,Minnesota,4093670,2922698,2691628,231070
2009-10-01,Mississippi,2203668,1259466,1133784,125682
2009-10-01,Missouri,4620808,3046720,2759008,287712
2009-10-01,Montana,769146,499149,463140,36009
2009-10-01,Nebraska,1367090,986531,938727,47804
2009-10-01,Nevada,2005462,1359279,1185525,173754
2009-10-01,Ohio,8963041,5880324,5245920,634404
2009-10-01,Oklahoma,2783333,1765197,1642579,122618
2009-10-01,Oregon,3018895,1957509,1749082,208427
2009-10-01,Pennsylvania,9956445,6339102,5820126,518976
2009-10-01,Tennessee,4882981,3025771,2707285,318486
2009-10-01,Texas,18194118,12036269,11040270,995999
2009-10-01,Utah,1983529,1360205,1254310,105895
2009-10-01,Vermont,508094,358651,335482,23169
2009-10-01,Virginia,6024651,4128934,3828154,300780
2009-10-01,Washington,5199075,3456236,3143906,312330
2009-10-01,Wisconsin,4425882,3089933,2804121,285812
2009-10-01,Wyoming,419851,299628,278438,21190
2009-11-01,Alabama,3632553,2139947,1904011,235936
2009-11-01,Alaska,514325,359647,329798,29849
2009-11-01,Arizona,4981854,3116842,2789383,327459
2009-11-01,Arkansas,2210757,1343857,1238191,105666
2009-11-01,California,28084234,18237262,15981193,2256069
2009-11-01,Colorado,3862938,2708033,2479744,228289
2009-11-01,Connecticut,2754731,1887858,1714686,173172
2009-11-01,Delaware,689092,430762,392346,38416
2009-11-01,Florida,14645036,8973003,8016095,956908
2009-11-01,Georgia,7340523,4777540,4258854,518686
2009-11-01,Hawaii,984262,631046,587373,43673
2009-11-01,Idaho,1155469,761632,692099,69533
2009-11-01,Illinois,9902704,6592973,5852392,740581
2009-11-01,Indiana,4920671,3168554,2833101,335453
2009-11-01,Iowa,2339640,1666336,1558033,108303
2009-11-01,Kansas,2135884,1505314,1396912,108402
2009-11-01,Kentucky,3338735,2052571,1828591,223980
2009-11-01,Louisiana,3401585,2059990,1915071,144919
2009-11-01,Maine,1065945,694427,634580,59847
2009-11-01,Maryland,4415406,3040505,2799603,240902
2009-11-01,Massachusetts,5256717,3460102,3166227,293875
2009-11-01,Michigan,7776472,4796531,4155159,641372
2009-11-01,Minnesota,4096104,2921699,2692020,229679
2009-11-01,Mississippi,2204638,1260322,1131805,128517
2009-11-01,Missouri,4623522,3042320,2752712,289608
2009-11-01,Montana,769618,498984,462518,36466
2009-11-01,Nebraska,1368134,986060,937863,48197
2009-11-01,Nevada,2006744,1357494,1180770,176724
2009-11-01,Ohio,8964826,5880807,5236980,643827
2009-11-01,Oklahoma,2785467,1762634,1639789,122845
2009-11-01,Oregon,3021588,1958343,1749369,208974
2009-11-01,Pennsylvania,9960433,6328965,5807933,521032
2009-11-01,Tennessee,4886991,3030297,2711254,319043
2009-11-01,Texas,18221759,12045372,11050184,995188
2009-11-01,Utah,1986362,1356818,1250061,106757
2009-11-01,Vermont,508329,358407,334938,23469
2009-11-01,Virginia,6031267,4129176,3822838,306338
2009-11-01,Washington,5205382,3451994,3136631,315363
2009-11-01,Wisconsin,4427819,3084461,2798737,285724
2009-11-01,Wyoming,420108,300001,278031,21970
2009-12-01,Alabama,3634419,2140674,1903811,236863
2009-12-01,Alaska,514467,359932,329829,30103
2009-12-01,Arizona,4987853,3115241,2785895,329346
2009-12-01,Arkansas,2212101,1343147,1236853,106294
2009-12-01,California,28111925,18254035,15975922,2278113
2009-12-01,Colorado,3867378,2708249,2474419,233830
2009-12-01,Connecticut,2756043,1889075,1712315,176760
2009-12-01,Delaware,689720,430322,391519,38803
2009-12-01,Florida,14657213,8987807,8017476,970331
2009-12-01,Georgia,7348529,4776286,4258241,518045
2009-12-01,Hawaii,984741,632327,588446,43881
2009-12-01,Idaho,1156479,761927,692251,69676
2009-12-01,Illinois,9906794,6601820,5851687,750133
2009-12-01,Indiana,4922905,3167003,2829818,337185
2009-12-01,Iowa,2340638,1666046,1557898,108148
2009-12-01,Kansas,2137157,1503151,1394859,108292
2009-12-01,Kentucky,3340801,2053885,1829926,223959
2009-12-01,Louisiana,3403890,2061538,1915554,145984
2009-12-01,Maine,1066053,695077,634656,60421
2009-12-01,Maryland,4419022,3043485,2799405,244080
2009-12-01,Massachusetts,5259886,3462787,3168295,294492
2009-12-01,Michigan,7776809,4788182,4151879,636303
2009-12-01,Minnesota,4098214,2923951,2694944,229007
2009-12-01,Mississippi,2205398,1262711,1131753,130958
2009-12-01,Missouri,4625852,3041155,2749112,292043
2009-12-01,Montana,770036,499358,462376,36982
2009-12-01,Nebraska,1369023,986333,937752,48581
2009-12-01,Nevada,2007872,1357344,1177391,179953
2009-12-01,Ohio,8965878,5886389,5234320,652069
2009-12-01,Oklahoma,2787381,1762250,1639144,123106
2009-12-01,Oregon,3023994,1962640,1751681,210959
2009-12-01,Pennsylvania,9963526,6329739,5803095,526644
2009-12-01,Tennessee,4890561,3038713,2718884,319829
2009-12-01,Texas,18247563,12070223,11072620,997603
2009-12-01,Utah,1989021,1354784,1247251,107533
2009-12-01,Vermont,508622,358555,334803,23752
2009-12-01,Virginia,6037319,4132983,3821237,311746
2009-12-01,Washington,5211219,3451532,3132862,318670
2009-12-01,Wisconsin,4429332,3083749,2797682,286067
2009-12-01,Wyoming,420366,300619,277989,22630
2010-01-01,Alabama,3636380,2143297,1906185,237112
2010-01-01,Alaska,514628,360431,330113,30318
2010-01-01,Arizona,4994110,3115797,2785351,330446
2010-01-01,Arkansas,2213503,1343957,1237151,106806
2010-01-01,California,28141513,18288466,15991766,2296700
2010-01-01,Colorado,3871967,2711291,2471793,239498
2010-01-01,Connecticut,2757497,1892594,1712632,179962
2010-01-01,Delaware,690331,430527,391523,39004
2010-01-01,Florida,14670087,9011633,8031055,980578
2010-01-01,Georgia,7356794,4778162,4261834,516328
2010-01-01,Hawaii,985330,634566,590573,43993
2010-01-01,Idaho,1157503,762726,693074,69652
2010-01-01,Illinois,9911282,6616172,5862132,754040
2010-01-01,Indiana,4925217,3169128,2830634,338494
2010-01-01,Iowa,2341680,1668161,1560395,107766
2010-01-01,Kansas,2138455,1502302,1394052,108250
2010-01-01,Kentucky,3342861,2057265,1833428,223837
2010-01-01,Louisiana,3406282,2065893,1918232,147661
2010-01-01,Maine,1066138,696250,635414,60836
2010-01-01,Maryland,4422798,3049772,2803421,246351
2010-01-01,Massachusetts,5263246,3468119,3173610,294509
2010-01-01,Michigan,7777357,4785142,4153410,631732
2010-01-01,Minnesota,4100422,2928681,2700412,228269
2010-01-01,Mississippi,2206254,1265805,1133350,132455
2010-01-01,Missouri,4628246,3042296,2748478,293818
2010-01-01,Montana,770491,500111,462743,37368
2010-01-01,Nebraska,1370014,987372,938545,48827
2010-01-01,Nevada,2009168,1358406,1175465,182941
2010-01-01,Ohio,8967104,5895027,5238928,656099
2010-01-01,Oklahoma,2789349,1763483,1640540,122943
2010-01-01,Oregon,3026512,1969690,1756262,213428
2010-01-01,Pennsylvania,9966890,6338833,5805453,533380
2010-01-01,Tennessee,4894242,3050578,2730789,319789
2010-01-01,Texas,18274485,12108919,11106882,1002037
2010-01-01,Utah,1991747,1354098,1245935,108163
2010-01-01,Vermont,508821,359006,335086,23920
2010-01-01,Virginia,6043575,4139523,3823909,315614
2010-01-01,Washington,5217186,3454420,3133335,321085
2010-01-01,Wisconsin,4430954,3086454,2800945,285509
2010-01-01,Wyoming,420608,301350,278343,23007
2010-02-01,Alabama,3637985,2145780,1909481,236299
2010-02-01,Alaska,514760,360957,330579,30378
2010-02-01,Arizona,4999841,3116749,2786396,330353
2010-02-01,Arkansas,2214703,1345947,1239114,106833
2010-02-01,California,28168472,18327194,16020128,2307066
2010-02-01,Colorado,3876247,2714852,2471124,243728
2010-02-01,Connecticut,2758668,1897276,1714982,182294
2010-02-01,Delaware,690834,431248,392300,38948
2010-02-01,Florida,14681071,9039135,8052755,986380
2010-02-01,Georgia,7364379,4725950,4213413,512537
2010-02-01,Hawaii,985714,637461,593468,43993
2010-02-01,Idaho,1158417,763525,694203,69322
2010-02-01,Illinois,9914870,6628765,5878039,750726
2010-02-01,Indiana,4927158,3172852,2834812,338040
2010-02-01,Iowa,2342488,1671781,1564951,106830
2010-02-01,Kansas,2139596,1502043,1394188,107855
2010-02-01,Kentucky,3344688,2060696,1838044,222652
2010-02-01,Louisiana,3408339,2071784,1922452,149332
2010-02-01,Maine,1066067,697409,636533,60876
2010-02-01,Maryland,4426148,3057423,2810540,246883
2010-02-01,Massachusetts,5266159,3473982,3180656,293326
2010-02-01,Michigan,7777182,4784327,4158820,625507
2010-02-01,Minnesota,4102269,2933933,2707327,226606
2010-02-01,Mississippi,2206814,1268874,1135839,133035
2010-02-01,Missouri,4630244,3043869,2749657,294212
2010-02-01,Montana,770816,500923,463419,37504
2010-02-01,Nebraska,1370817,988776,939919,48857
2010-02-01,Nevada,2010225,1359771,1174541,185230
2010-02-01,Ohio,8967563,5902220,5248612,653608
2010-02-01,Oklahoma,2791092,1765258,1643105,122153
2010-02-01,Oregon,3028729,1977638,1762239,215399
2010-02-01,Pennsylvania,9969289,6350528,5812330,538198
2010-02-01,Tennessee,4897491,3063620,2745903,317717
2010-02-01,Texas,18299762,12151988,11146453,1005535
2010-02-01,Utah,1994390,1354151,1245598,108553
2010-02-01,Vermont,509023,359539,335633,23906
2010-02-01,Virginia,6049306,4146809,3829743,317066
2010-02-01,Washington,5222744,3458632,3136999,321633
2010-02-01,Wisconsin,4432255,3089495,2806625,282870
2010-02-01,Wyoming,420826,301933,278975,22958
2010-03-01,Alabama,3639724,2146904,1912541,234363
2010-03-01,Alaska,514896,361357,331099,30258
2010-03-01,Arizona,5005603,3116147,2787165,328982
2010-03-01,Arkansas,2215934,1348707,1242264,106443
2010-03-01,California,28195088,18359589,16050996,2308593
2010-03-01,Colorado,3880636,2717321,2471367,245954
2010-03-01,Connecticut,2759910,1902002,1718400,183602
2010-03-01,Delaware,691403,432340,393640,38700
2010-03-01,Florida,14692208,9065533,8076970,988563
2010-03-01,Georgia,7372287,4708859,4201580,507279
2010-03-01,Hawaii,986160,640630,596671,43959
2010-03-01,Idaho,1159426,763983,695240,68743
2010-03-01,Illinois,9918785,6634842,5894031,740811
2010-03-01,Indiana,4929346,3177346,2841624,335722
2010-03-01,Iowa,2343400,1675368,1570007,105361
2010-03-01,Kansas,2140798,1501694,1394805,106889
2010-03-01,Kentucky,3346711,2062897,1842725,220172
2010-03-01,Louisiana,3410594,2077866,1927051,150815
2010-03-01,Maine,1066137,698109,637570,60539
2010-03-01,Maryland,4429620,3064844,2818977,245867
2010-03-01,Massachusetts,5269256,3478448,3187591,290857
2010-03-01,Michigan,7777301,4783504,4165926,617578
